TP_FUNDO;CNPJ_FUNDO;DT_REG;CNPJ_ADMIN;ADMIN
FIP;31.326.346/0001-08;2018-10-03;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;31.368.635/0001-70;2018-08-03;02.671.743/0001-19;CM CAPITAL MARKETS DTVM LTDA
FIP;31.392.355/0001-05;2018-09-24;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;31.392.373/0001-89;2018-09-24;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;31.392.398/0001-82;2018-09-24;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;31.392.411/0001-01;2018-09-24;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;31.403.374/0001-81;2018-10-01;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;31.403.381/0001-83;2018-09-28;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;31.470.555/0001-20;2018-09-28;03.406.900/0001-21;FIR CAPITAL PARTNERS - GESTÃO DE INVESTIMENTOS S/A
FIP;31.523.888/0001-70;2018-09-19;15.675.095/0001-10;LIONS TRUST ADMINISTRADORA DE RECURSOS LTDA
FIP;31.552.411/0001-13;2019-08-09;61.809.182/0001-30;CREDIT SUISSE HEDGING-GRIFFO CORRETORA DE VALORES S.A.
FIP;31.556.559/0001-26;2019-08-09;61.809.182/0001-30;CREDIT SUISSE HEDGING-GRIFFO CORRETORA DE VALORES S.A.
FIP;31.570.577/0001-62;2018-10-04;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;31.570.611/0001-07;2018-10-03;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;31.603.333/0001-39;2018-12-13;00.329.598/0001-67;ÍNDIGO INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA
FIP;31.603.373/0001-80;2019-03-22;00.329.598/0001-67;ÍNDIGO INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA
FIP;31.603.411/0001-03;2019-03-21;50.657.675/0001-86;SLW CVC LTDA
FIP;31.603.431/0001-76;2018-12-20;00.329.598/0001-67;ÍNDIGO INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA
FIP;31.690.121/0001-36;2018-10-08;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;31.690.279/0001-06;2018-09-28;44.011.526/0001-42;SPECTRA INVESTIMENTOS LTDA
FIP;31.708.604/0001-10;2018-12-07;23.863.529/0001-34;IDL TRUST ADMINISTRADORA DE RECURSOS LTDA.
FIP;31.713.873/0001-75;2018-11-28;00.329.598/0001-67;ÍNDIGO INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA
FIP;31.772.358/0001-66;2018-10-19;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;31.823.001/0001-60;2018-12-12;02.150.453/0001-20;OLIVEIRA TRUST SERVICER S/A
FIP;31.823.563/0001-03;2018-11-13;02.150.453/0001-20;OLIVEIRA TRUST SERVICER S/A
FIP;31.844.283/0001-81;2018-10-25;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;31.847.539/0001-04;2019-05-21;45.246.410/0001-55;PLURAL S.A. BANCO MULTIPLO
FIP;31.847.574/0001-23;2019-04-02;45.246.410/0001-55;PLURAL S.A. BANCO MULTIPLO
FIP;31.881.497/0001-28;2018-10-30;03.406.900/0001-21;FIR CAPITAL PARTNERS - GESTÃO DE INVESTIMENTOS S/A
FIP;31.881.533/0001-53;2018-10-29;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;31.894.331/0001-46;2018-10-31;02.263.285/0001-89;STRATUS INVESTIMENTOS LTDA
FIP;31.894.650/0001-51;2018-10-30;15.675.095/0001-10;LIONS TRUST ADMINISTRADORA DE RECURSOS LTDA
FIP;31.907.610/0001-05;2018-11-06;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;31.952.075/0001-04;2018-11-14;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;31.963.684/0001-50;2018-11-13;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIP;31.963.710/0001-40;2018-11-13;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIP;31.963.932/0001-63;2018-11-14;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;31.963.969/0001-91;2018-11-14;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;32.032.455/0001-85;2018-12-27;23.863.529/0001-34;IDL TRUST ADMINISTRADORA DE RECURSOS LTDA.
FIP;32.032.465/0001-10;2018-12-27;03.751.794/0001-13;TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA
FIP;32.040.468/0001-04;2018-11-22;32.582.247/0001-50;FIDERE SERVIÇOS FINANCEIROS LTDA.
FIP;32.067.045/0001-70;2018-11-22;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIP;32.067.151/0001-53;2018-11-22;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIP;32.140.484/0001-60;2019-02-22;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIP;32.158.915/0001-16;2018-12-03;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;32.158.948/0001-66;2018-12-07;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;32.158.984/0001-20;2018-12-07;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;32.159.358/0001-58;2018-12-27;62.418.140/0001-31;INTRAG DTVM LTDA.
FIP;32.159.520/0001-38;2019-11-05;62.418.140/0001-31;INTRAG DTVM LTDA.
FIP;32.162.536/0001-08;2019-05-15;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIP;32.171.604/0001-97;2018-12-06;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;32.171.622/0001-79;2018-12-04;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;32.171.646/0001-28;2018-12-04;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;32.186.187/0001-56;2018-12-06;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;32.202.953/0001-29;2018-12-10;00.806.535/0001-54;PLANNER CORRETORA DE VALORES SA
FIP;32.203.088/0001-35;2019-03-19;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIP;32.211.770/0001-70;2019-04-05;00.329.598/0001-67;ÍNDIGO INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA
FIP;32.222.790/0001-46;2018-12-13;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;32.245.009/0001-59;2018-12-18;15.675.095/0001-10;LIONS TRUST ADMINISTRADORA DE RECURSOS LTDA
FIP;32.274.261/0001-96;2019-04-30;05.230.601/0001-04;MODAL ASSET MANAGEMENT LTDA
FIP;32.274.282/0001-01;2019-01-04;00.066.670/0001-00;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIP;32.280.309/0001-79;2020-02-03;00.329.598/0001-67;ÍNDIGO INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA
FIP;32.280.327/0001-50;2019-02-26;00.329.598/0001-67;ÍNDIGO INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA
FIP;32.280.343/0001-43;2019-09-06;00.329.598/0001-67;ÍNDIGO INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA
FIP;32.287.774/0001-31;2019-03-22;33.886.862/0001-12;MAXIMA S/A CCTVM
FIP;32.300.050/0001-80;2019-01-10;23.863.529/0001-34;IDL TRUST ADMINISTRADORA DE RECURSOS LTDA.
FIP;32.300.072/0001-40;2019-01-10;03.751.794/0001-13;TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA
FIP;32.300.086/0001-64;2019-07-11;23.863.529/0001-34;IDL TRUST ADMINISTRADORA DE RECURSOS LTDA.
FIP;32.308.839/0001-88;2019-04-25;44.011.526/0001-42;SPECTRA INVESTIMENTOS LTDA
FIP;32.308.842/0001-00;2019-04-25;44.011.526/0001-42;SPECTRA INVESTIMENTOS LTDA
FIP;32.311.914/0001-60;2019-02-15;00.066.670/0001-00;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIP;32.313.836/0001-32;2019-07-10;23.863.529/0001-34;IDL TRUST ADMINISTRADORA DE RECURSOS LTDA.
FIP;32.313.896/0001-55;2019-02-19;12.063.256/0001-27;MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIP;32.313.912/0001-00;2019-02-01;23.863.529/0001-34;IDL TRUST ADMINISTRADORA DE RECURSOS LTDA.
FIP;32.313.932/0001-80;2019-04-02;23.863.529/0001-34;IDL TRUST ADMINISTRADORA DE RECURSOS LTDA.
FIP;32.313.958/0001-29;2019-08-09;23.863.529/0001-34;IDL TRUST ADMINISTRADORA DE RECURSOS LTDA.
FIP;32.356.516/0001-60;2019-02-15;05.389.174/0001-01;MODAL  D.T.V.M. LTDA
FIP;32.471.680/0001-18;2020-03-02;03.384.738/0001-98;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.
FIP;32.525.683/0001-97;2019-06-21;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIP;32.525.815/0001-80;2020-02-21;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIP;32.526.327/0001-98;2019-07-12;00.066.670/0001-00;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIP;32.527.182/0001-40;2019-06-07;00.066.670/0001-00;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIP;32.527.197/0001-08;2019-07-12;00.066.670/0001-00;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIP;32.527.709/0001-36;2019-02-07;45.246.410/0001-55;PLURAL S.A. BANCO MULTIPLO
FIP;32.527.734/0001-10;2019-06-12;45.246.410/0001-55;PLURAL S.A. BANCO MULTIPLO
FIP;32.527.761/0001-92;2019-06-12;45.246.410/0001-55;PLURAL S.A. BANCO MULTIPLO
FIP;32.528.495/0001-12;2019-03-18;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIP;32.528.538/0001-60;2019-12-18;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIP;32.528.552/0001-63;2020-04-23;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIP;32.528.571/0001-90;2019-09-27;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIP;32.528.586/0001-58;2019-11-04;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIP;32.625.186/0001-60;2019-02-07;10.413.618/0001-37;PÁTRIA INFRAESTRUTURA GESTÃO DE RECURSOS LTDA
FIP;32.652.203/0001-59;2019-02-06;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;32.652.445/0001-42;2019-10-24;07.885.392/0001-62;BROOKFIELD BRASIL ASSET MANAGEMENT INVESTIMENTOS LTDA
FIP;32.696.877/0001-55;2019-02-25;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;32.772.604/0001-42;2019-02-19;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;32.864.313/0001-84;2019-12-18;62.418.140/0001-31;INTRAG DTVM LTDA.
FIP;32.905.062/0001-39;2020-05-12;00.329.598/0001-67;ÍNDIGO INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA
FIP;32.969.381/0001-08;2019-03-12;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;33.045.649/0001-88;2019-03-29;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;33.045.727/0001-44;2019-04-17;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;33.045.952/0001-80;2019-12-27;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;33.046.317/0001-18;2019-05-24;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;33.134.474/0001-85;2019-08-19;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;33.240.249/0001-23;2019-06-21;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;33.255.924/0001-98;2019-12-02;13.673.855/0001-25;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
FIP;33.256.380/0001-89;2020-04-07;13.673.855/0001-25;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
FIP;33.270.002/0001-50;2019-06-12;45.246.410/0001-55;PLURAL S.A. BANCO MULTIPLO
FIP;33.283.166/0001-11;2019-06-10;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;33.304.762/0001-30;2019-04-26;23.863.529/0001-34;IDL TRUST ADMINISTRADORA DE RECURSOS LTDA.
FIP;33.304.964/0001-82;2019-04-11;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;33.341.944/0001-81;2019-08-02;23.863.529/0001-34;IDL TRUST ADMINISTRADORA DE RECURSOS LTDA.
FIP;33.360.443/0001-42;2019-04-25;15.675.095/0001-10;LIONS TRUST ADMINISTRADORA DE RECURSOS LTDA
FIP;33.360.545/0001-68;2019-04-25;15.675.095/0001-10;LIONS TRUST ADMINISTRADORA DE RECURSOS LTDA
FIP;33.475.303/0001-10;2019-05-02;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;33.493.640/0001-30;2019-06-04;10.413.618/0001-37;PÁTRIA INFRAESTRUTURA GESTÃO DE RECURSOS LTDA
FIP;33.493.641/0001-84;2019-06-18;12.461.756/0001-17;PATRIA INVESTIMENTOS LTDA
FIP;33.554.523/0001-39;2019-07-11;23.863.529/0001-34;IDL TRUST ADMINISTRADORA DE RECURSOS LTDA.
FIP;33.554.543/0001-00;2019-09-13;23.863.529/0001-34;IDL TRUST ADMINISTRADORA DE RECURSOS LTDA.
FIP;33.554.563/0001-80;2019-10-22;23.863.529/0001-34;IDL TRUST ADMINISTRADORA DE RECURSOS LTDA.
FIP;33.554.644/0001-80;2019-05-10;15.675.095/0001-10;LIONS TRUST ADMINISTRADORA DE RECURSOS LTDA
FIP;33.599.687/0001-82;2019-11-06;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;33.600.190/0001-37;2020-01-14;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;33.600.754/0001-31;2019-07-04;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;33.601.057/0001-03;2019-06-06;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;33.601.138/0001-03;2019-08-07;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;33.632.268/0001-03;2020-05-06;03.406.900/0001-21;FIR CAPITAL PARTNERS - GESTÃO DE INVESTIMENTOS S/A
FIP;33.667.746/0001-02;2019-08-08;12.461.756/0001-17;PATRIA INVESTIMENTOS LTDA
FIP;33.701.229/0001-02;2019-06-03;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIP;33.794.381/0001-87;2019-09-25;28.376.231/0001-13;LAD CAPITAL GESTORA DE RECURSOS LTDA
FIP;33.825.113/0001-85;2019-08-08;12.461.756/0001-17;PATRIA INVESTIMENTOS LTDA
FIP;33.925.095/0001-03;2019-11-18;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;34.027.574/0001-75;2019-12-26;45.246.410/0001-55;PLURAL S.A. BANCO MULTIPLO
FIP;34.027.608/0001-21;2020-01-16;45.246.410/0001-55;PLURAL S.A. BANCO MULTIPLO
FIP;34.027.835/0001-57;2019-07-04;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;34.031.790/0001-94;2019-11-26;45.246.410/0001-55;PLURAL S.A. BANCO MULTIPLO
FIP;34.095.963/0001-38;2019-07-05;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;34.145.372/0001-28;2019-07-26;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;34.172.576/0001-58;2019-07-11;42.066.258/0001-30;RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA
FIP;34.172.594/0001-30;2019-11-04;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIP;34.218.272/0001-84;2019-10-23;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;34.218.279/0001-04;2019-08-29;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;34.218.291/0001-00;2019-10-14;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;34.218.318/0001-65;2020-01-27;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;34.271.039/0001-65;2019-07-23;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;34.399.716/0001-25;2019-08-05;15.675.095/0001-10;LIONS TRUST ADMINISTRADORA DE RECURSOS LTDA
FIP;34.427.343/0001-59;2020-03-30;13.673.855/0001-25;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
FIP;34.427.355/0001-83;2019-12-09;13.673.855/0001-25;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
FIP;34.441.866/0001-50;2019-08-14;15.675.095/0001-10;LIONS TRUST ADMINISTRADORA DE RECURSOS LTDA
FIP;34.471.587/0001-39;2020-04-07;13.673.855/0001-25;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
FIP;34.509.036/0001-17;2019-09-16;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;34.509.058/0001-87;2019-09-16;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;34.509.099/0001-73;2019-10-18;03.215.562/0001-40;DYNAMO V. C . ADMINISTRADORA DE RECURSOS LTDA
FIP;34.521.990/0001-25;2019-09-16;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;34.525.200/0001-80;2019-11-05;23.863.529/0001-34;IDL TRUST ADMINISTRADORA DE RECURSOS LTDA.
FIP;34.525.886/0001-09;2019-08-27;10.814.751/0001-03;VOX CAPITAL CONSULTORIA E ASSESSORIA LTDA.
FIP;34.547.032/0001-23;2019-12-12;23.863.529/0001-34;IDL TRUST ADMINISTRADORA DE RECURSOS LTDA.
FIP;34.566.888/0001-46;2019-08-19;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;34.644.159/0001-60;2019-11-04;10.413.618/0001-37;PÁTRIA INFRAESTRUTURA GESTÃO DE RECURSOS LTDA
FIP;34.737.211/0001-23;2019-09-02;15.675.095/0001-10;LIONS TRUST ADMINISTRADORA DE RECURSOS LTDA
FIP;34.809.035/0001-98;2019-09-11;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;34.846.943/0001-51;2019-10-30;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIP;34.846.994/0001-83;2019-10-30;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIP;34.964.179/0001-19;2019-11-07;05.230.601/0001-04;MODAL ASSET MANAGEMENT LTDA
FIP;34.964.232/0001-81;2019-12-17;05.230.601/0001-04;MODAL ASSET MANAGEMENT LTDA
FIP;34.964.435/0001-78;2019-10-03;05.230.601/0001-04;MODAL ASSET MANAGEMENT LTDA
FIP;34.964.529/0001-47;2019-11-21;05.230.601/0001-04;MODAL ASSET MANAGEMENT LTDA
FIP;35.002.436/0001-02;2019-10-23;01.522.368/0001-82;BANCO BNP PARIBAS BRASIL S/A
FIP;35.137.939/0001-87;2019-10-14;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;35.138.088/0001-97;2019-10-14;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;35.138.105/0001-96;2019-10-14;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;35.178.670/0001-87;2019-10-16;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;35.178.907/0001-20;2019-10-16;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;35.178.942/0001-49;2019-10-16;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;35.270.725/0001-84;2019-10-23;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;35.379.750/0001-09;2019-12-09;92.904.564/0001-77;ORLA DTVM S.A.
FIP;35.398.391/0001-29;2020-02-07;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;35.398.438/0001-54;2019-11-05;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;35.398.461/0001-49;2019-11-05;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;35.398.688/0001-94;2019-11-05;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;35.398.724/0001-10;2019-11-05;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;35.434.490/0001-19;2019-11-13;00.066.670/0001-00;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIP;35.449.574/0001-26;2020-03-03;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIP;35.507.982/0001-97;2019-11-18;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;35.533.089/0001-36;2019-12-04;10.413.618/0001-37;PÁTRIA INFRAESTRUTURA GESTÃO DE RECURSOS LTDA
FIP;35.557.819/0001-39;2019-11-21;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;35.590.093/0001-36;2020-02-10;28.376.231/0001-13;LAD CAPITAL GESTORA DE RECURSOS LTDA
FIP;35.590.228/0001-63;2020-03-03;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIP;35.609.215/0001-99;2020-04-07;19.182.613/0001-15;PHENOM CAPITAL ADMINISTRADORA DE RECURSOS S/A
FIP;35.640.811/0001-31;2020-02-03;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;35.640.839/0001-79;2020-02-05;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;35.640.890/0001-80;2020-02-13;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;35.640.914/0001-00;2020-03-02;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
FIP;35.687.036/0001-70;2020-01-15;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;35.687.095/0001-48;2019-12-04;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;35.702.510/0001-95;2019-12-04;15.675.095/0001-10;LIONS TRUST ADMINISTRADORA DE RECURSOS LTDA
FIP;35.705.354/0001-16;2019-12-05;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;35.725.626/0001-40;2020-03-06;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
FIP;35.744.553/0001-33;2020-03-04;23.863.529/0001-34;IDL TRUST ADMINISTRADORA DE RECURSOS LTDA.
FIP;35.756.069/0001-24;2019-12-17;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;35.756.106/0001-02;2019-12-16;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;35.756.152/0001-01;2019-12-16;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;35.780.314/0001-39;2019-12-12;15.675.095/0001-10;LIONS TRUST ADMINISTRADORA DE RECURSOS LTDA
FIP;35.780.332/0001-10;2019-12-13;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;35.780.350/0001-00;2019-12-13;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;35.812.806/0001-69;2019-12-19;00.066.670/0001-00;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIP;35.812.870/0001-40;2019-12-19;00.066.670/0001-00;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIP;35.830.930/0001-57;2019-12-23;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;35.866.628/0001-59;2020-01-13;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;35.949.744/0001-31;2020-03-04;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;36.009.814/0001-34;2020-02-04;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
FIP;36.044.393/0001-82;2020-01-23;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;36.079.727/0001-53;2020-05-25;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;36.113.283/0001-25;2020-02-03;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;36.164.508/0001-72;2020-02-07;00.066.670/0001-00;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
FIP;36.200.618/0001-42;2020-02-11;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;36.398.159/0001-53;2020-05-15;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;36.420.717/0001-30;2020-05-15;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;36.453.539/0001-43;2020-02-27;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;36.483.804/0001-36;2020-03-02;18.313.996/0001-50;PARATY CAPITAL LTDA
FIP;36.500.390/0001-06;2020-02-28;15.675.095/0001-10;LIONS TRUST ADMINISTRADORA DE RECURSOS LTDA
FIP;36.608.983/0001-90;2020-03-25;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
FIP;36.609.028/0001-78;2020-03-25;23.025.053/0001-62;BRL TRUST INVESTIMENTOS LTDA.
