TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_REG;DT_CONST;DT_CANCEL;SIT;DT_INI_SIT;DT_INI_EXERC;DT_FIM_EXERC
FIP;25.166.362/0001-88;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES NILAI - MULTIESTRATÉGIA;2016-08-11;2016-08-11;;EM FUNCIONAMENTO NORMAL;2017-06-09;2020-01-01;2020-12-31
FIP;21.538.322/0001-69;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES NORDESTE INOVAÇÃO;2014-12-11;2014-12-09;2016-01-04;CANCELADA;2016-01-04;;
FIP;21.498.349/0001-75;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES NOVA RAPOSO - MULTIESTRATÉGIA;2015-11-11;2014-11-13;;EM FUNCIONAMENTO NORMAL;2017-04-13;2020-01-01;2020-12-31
FIP;19.195.424/0001-87;Fundo de Investimento em Participações Novo Hotel Botafogo Empresas Emergentes;2013-11-07;2013-11-19;;EM FUNCIONAMENTO NORMAL;2014-01-27;2020-03-01;2021-02-28
FIP;08.815.315/0001-07;FUNDO DE INVESTIMENTO EM PARTICIPACOES NSG BI;2007-06-15;2007-06-15;2014-12-31;CANCELADA;2014-12-31;2019-01-01;2019-12-31
FIP;12.321.251/0001-57;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES NSG VAREJO E ALIMENTAÇÃO;2010-07-22;2010-08-26;2014-01-15;CANCELADA;2014-01-15;2019-01-01;2019-12-31
FIP;14.035.157/0001-67;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES NUTRINVEST MULTIESTRATÉGIA;2011-08-24;2011-08-24;;EM FUNCIONAMENTO NORMAL;2013-05-20;2020-01-01;2020-12-31
FIP;23.361.008/0001-89;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES OPERAÇÕES INDUSTRIAIS 2 - MULTIESTRATÉGIA;2016-11-29;2015-08-20;2017-03-07;CANCELADA;2017-03-07;;
FIP;11.735.744/0001-70;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES OREY I;2010-04-06;2010-05-11;2012-12-21;CANCELADA;2012-12-21;2019-01-01;2019-12-31
FIP;21.613.190/0001-92;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES PANAMBY HOTEIS - MULTIESTRATÉGIA;2015-01-07;2015-01-14;;EM FUNCIONAMENTO NORMAL;2015-04-14;2020-01-01;2020-12-31
FIP;23.826.321/0001-45;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES PATRI;2015-12-14;2015-12-10;2016-09-16;CANCELADA;2016-09-16;;
FIP;08.621.544/0001-82;FUNDO DE INVESTIMENTO EM PARTICIPACOES PCP MULTIESTRATEGIA;2007-01-24;2007-02-06;;EM FUNCIONAMENTO NORMAL;2007-03-16;2020-04-01;2021-03-31
FIP;06.290.608/0001-84;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES PDG I;2004-08-04;2007-10-02;2012-12-15;CANCELADA;2012-12-15;2019-04-01;2020-03-31
FIP;22.802.894/0001-76;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES PEDRA BRANCA;2015-07-24;2015-07-28;;EM FUNCIONAMENTO NORMAL;2015-09-28;2020-01-01;2020-12-31
FIP;15.320.958/0001-37;FUNDO DE INVESTIMENTO EM PARTICIPACOES PERIDOTO MULTIESTRATEGIA INVESTIMENTO NO EXTERIOR;2012-04-05;2012-05-24;2017-04-27;CANCELADA;2017-04-27;2019-04-01;2020-03-31
FIP;11.700.394/0001-07;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES PETRA;2010-11-03;2010-11-24;2015-01-22;CANCELADA;2015-01-22;2019-01-01;2019-12-31
FIP;16.581.185/0001-05;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES PIANA MULTIESTRATÉGIA;2012-08-07;2012-08-07;;EM FUNCIONAMENTO NORMAL;2012-12-26;2020-01-01;2020-12-31
FIP;21.163.276/0001-60;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES PIRINEUS;2014-11-25;2014-11-25;;EM FUNCIONAMENTO NORMAL;2015-09-25;2019-08-01;2020-07-31
FIP;13.804.982/0001-16;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES PITANGA - MULTIESTRATEGIA;2011-07-12;2011-07-12;2018-09-18;CANCELADA;2018-09-18;2018-11-01;2019-10-31
FIP;11.700.352/0001-76;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES PLURAL CAPITAL SPORTS I;2010-11-09;2010-11-25;;EM FUNCIONAMENTO NORMAL;2012-04-20;2020-01-01;2020-12-31
FIP;13.305.026/0001-90;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES PLURAL CAPITAL SPORTS II;2011-02-28;2011-03-04;;LIQUIDAÇÃO;2017-10-10;2020-01-01;2020-12-31
FIP;15.321.008/0001-27;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES PPN - MULTIESTRATEGIA;2012-04-05;2012-05-16;;EM FUNCIONAMENTO NORMAL;2013-05-29;2020-04-01;2021-03-31
FIP;35.609.215/0001-99;FUNDO DE INVESTIMENTO EM PARTICIPACOES PRIVATE EQUITY IV - MULTIESTRATEGIA;2020-04-07;2019-09-30;;FASE PRÉ-OPERACIONAL;2020-04-07;;
FIP;23.225.885/0001-22;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES PROFIT 327 II MULTIESTRATEGIA;2015-11-04;2015-10-15;;EM FUNCIONAMENTO NORMAL;2015-11-04;2020-04-01;2021-03-31
FIP;23.109.725/0001-18;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES PROSPERIDADE MULTIESTRATÉGIA;2015-10-08;2015-08-07;;EM FUNCIONAMENTO NORMAL;2015-12-15;2020-03-01;2021-02-28
FIP;15.320.953/0001-04;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES QUARTZO;2012-04-05;2012-05-03;2015-12-28;CANCELADA;2015-12-28;2019-04-01;2020-03-31
FIP;16.616.028/0001-98;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES RAILWAY;2012-10-08;2012-10-17;2015-05-29;CANCELADA;2015-05-29;2019-01-01;2019-12-31
FIP;14.056.768/0001-91;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES RAVELLO MULTIESTRATÉGIA;2011-11-29;2011-12-27;2017-11-30;CANCELADA;2017-11-30;2019-01-01;2019-12-31
FIP;17.735.007/0001-54;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES RDP-RBR - MULTIESTRATEGIA;2013-03-15;2013-03-05;;EM FUNCIONAMENTO NORMAL;2013-07-10;2020-04-01;2021-03-31
FIP;19.464.793/0001-28;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES REALE;2014-01-08;2014-01-22;2016-01-22;CANCELADA;2016-01-22;2019-03-01;2020-02-29
FIP;20.085.208/0001-68;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES RESLING;2014-05-08;2014-05-21;2014-12-19;CANCELADA;2014-12-19;2019-07-01;2020-06-30
FIP;16.877.768/0001-88;FUNDO DE INVESTIMENTO EM PARTICIPACOES REX DESENVOLVIMENTO URBANO;2013-01-09;2012-06-21;2013-09-17;CANCELADA;2013-09-17;;
FIP;28.715.638/0001-28;FUNDO DE INVESTIMENTO EM PARTICIPACOES RIO ALTO - MULTIESTRATEGIA;2017-10-09;2017-09-19;;EM FUNCIONAMENTO NORMAL;2018-08-17;2020-01-01;2020-12-31
FIP;16.972.222/0001-06;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES ROMA I;2012-10-09;2012-09-21;2014-10-01;CANCELADA;2014-10-01;;
FIP;15.437.768/0001-02;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES RPEV1 BRAZIL MULTIESTRATÉGIA INVESTIMENTO NO EXTERIOR;2012-04-20;2012-04-20;;EM FUNCIONAMENTO NORMAL;2012-09-06;2020-04-01;2021-03-31
FIP;23.740.768/0001-05;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES RWB MULTIESTRATÉGIA;2016-12-14;2015-10-29;2019-03-08;CANCELADA;2019-03-08;;
FIP;13.958.736/0001-19;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES SACCHARUM MULTIESTRATÉGIA;2011-07-18;2011-07-29;;EM FUNCIONAMENTO NORMAL;2012-12-18;2020-01-01;2020-12-31
FIP;16.940.974/0001-95;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES SAGARANA;2012-10-18;2012-09-10;2014-11-26;CANCELADA;2014-11-26;;
FIP;13.094.664/0001-09;FUNDO DE INVESTIMENTO EM PARTICIPACOES SANTALICE - MULTIESTRATEGIA;2015-05-21;2011-03-16;2018-08-09;CANCELADA;2018-08-09;2019-01-01;2019-12-31
FIP;14.536.838/0001-09;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES SANTANA - MULTIESTRATEGIA;2011-10-28;2011-11-24;;EM FUNCIONAMENTO NORMAL;2013-05-15;2020-03-01;2021-02-28
FIP;21.523.826/0001-05;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES SANTAREM MULTIESTRATÉGIA;2014-12-09;2014-12-09;;LIQUIDAÇÃO;2019-09-30;2020-01-01;2020-12-31
FIP;24.678.981/0001-99;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES SAÚDE ANIMAL MULTIESTRATEGIA;2016-04-28;2016-05-05;2017-12-26;CANCELADA;2017-12-26;2019-03-01;2020-02-29
FIP;11.145.189/0001-27;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES SAÚDE MULTIESTRATÉGIA;2009-10-13;2009-10-13;;EM FUNCIONAMENTO NORMAL;2020-05-04;2020-03-01;2021-02-28
FIP;21.523.814/0001-80;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES SÉMILLON MULTIESTRATÉGIA;2014-12-09;2014-11-06;;EM FUNCIONAMENTO NORMAL;2015-12-17;2020-03-01;2021-02-28
FIP;29.242.834/0001-95;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES SHARE STUDENT LIVING - MULTIESTRATÉGIA;2018-05-21;2017-11-29;;EM FUNCIONAMENTO NORMAL;2019-05-21;2020-04-01;2021-03-31
FIP;12.976.402/0001-05;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES SILVERSTONE MULTIESTRATÉGIA;2011-01-05;2011-01-27;2017-10-31;CANCELADA;2017-10-31;2019-07-01;2020-06-30
FIP;13.703.283/0001-80;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES SINTENO - MULTIESTRATÉGIA;2016-08-26;2016-08-26;;EM FUNCIONAMENTO NORMAL;2017-06-09;2020-01-01;2020-12-31
FIP;12.396.426/0001-95;FUNDO DE INVESTIMENTO EM PARTICIPACOES SONDAS - MULTIESTRATÉGIA;2010-12-02;2011-01-07;;LIQUIDAÇÃO;2020-04-28;2020-04-01;2021-03-31
FIP;13.223.880/0001-07;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES SQUARE;2011-02-15;2011-03-01;2015-02-19;CANCELADA;2015-02-19;2019-05-01;2020-04-30
FIP;11.601.292/0001-34;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES T-BDH F2 MULTIESTRATÉGIA;2010-03-01;2010-03-26;;EM FUNCIONAMENTO NORMAL;2013-01-02;2020-03-01;2021-02-28
FIP;15.077.915/0001-72;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES T-BDH L2 MULTIESTRATÉGIA;2012-02-13;2012-03-08;;EM FUNCIONAMENTO NORMAL;2013-01-02;2020-03-01;2021-02-28
FIP;21.409.035/0001-59;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES TANNAT;2014-11-27;2014-12-03;;FASE PRÉ-OPERACIONAL;2014-11-27;;
FIP;14.067.618/0001-83;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES TERRA BRASIS RE 1 - MULTIESTRATÉGIA;2011-08-12;2011-08-17;;EM FUNCIONAMENTO NORMAL;2012-06-11;2020-01-01;2020-12-31
FIP;14.067.616/0001-94;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES TERRA BRASIS RE 2 - MULTIESTRATÉGIA;2011-08-12;2011-08-17;;EM FUNCIONAMENTO NORMAL;2012-06-11;2020-01-01;2020-12-31
FIP;21.470.717/0001-77;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES TESLA;2014-11-27;2014-11-24;2015-03-12;CANCELADA;2015-03-12;;
FIP;12.360.621/0001-65;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES TURISMO BRASIL MULTIESTRATÉGIA;2010-09-08;2010-09-08;2018-12-28;CANCELADA;2018-12-28;2019-03-01;2020-02-29
FIP;15.321.021/0001-86;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES TURQUESA - MULTIESTRATEGIA INVESTIMENTO NO EXTERIOR;2012-04-05;2012-05-03;;EM FUNCIONAMENTO NORMAL;2012-08-02;2020-04-01;2021-03-31
FIP;20.990.519/0001-71;FUNDO DE INVESTIMENTO EM PARTICIPACOES TWO MULTIESTRATÉGIA;2014-08-14;2014-09-11;;EM FUNCIONAMENTO NORMAL;2015-06-30;2020-01-01;2020-12-31
FIP;25.167.345/0001-65;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES UBATUBA - MULTIESTRATÉGIA;2016-08-15;2016-06-28;;LIQUIDAÇÃO;2019-12-30;2020-04-01;2021-03-31
FIP;28.959.937/0001-08;FUNDO DE INVESTIMENTO EM PARTICIPACOES VALOR CONSULTORIA - MULTIESTRATEGIA;2017-10-31;2017-10-18;;EM FUNCIONAMENTO NORMAL;2017-11-21;2020-03-01;2021-02-28
FIP;13.903.012/0001-78;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES VAREJO, ALIMENTAÇÃO E INFRAESTRUTURA BRASIL 2;2011-07-06;2011-07-21;2013-01-18;CANCELADA;2013-01-18;2019-01-01;2019-12-31
FIP;22.591.107/0001-94;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES VELA ENERGIA I MULTIESTRATÉGIA;2015-07-02;2015-07-07;2017-12-31;CANCELADA;2017-12-31;2019-01-01;2019-12-31
FIP;18.874.999/0001-63;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES VENICE MULTIESTÉGIA;2013-09-13;2013-09-30;;EM FUNCIONAMENTO NORMAL;2015-01-15;2020-01-01;2020-12-31
FIP;11.977.745/0001-21;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES VENTOS ENERGIA;2010-06-23;2010-07-07;2015-12-21;CANCELADA;2015-12-21;2019-03-01;2020-02-29
FIP;18.216.470/0001-52;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES VERITAS 2;2015-12-10;2013-06-28;2015-12-22;CANCELADA;2015-12-22;2019-01-01;2019-12-31
FIP;21.596.774/0001-05;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES VEYRON MULTIESTRATÉGIA;2014-12-23;2015-01-06;;EM FUNCIONAMENTO NORMAL;2015-03-02;2020-01-01;2020-12-31
FIP;14.818.451/0001-45;FUNDO DE INVESTIMENTO EM PARTICIPACOES VH 1;2014-05-23;2014-05-27;2016-12-09;CANCELADA;2016-12-09;2019-01-01;2019-12-31
FIP;22.601.577/0001-91;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES VOCATUS MULTIESTRATÉGIA;2015-07-02;2015-07-07;;EM FUNCIONAMENTO NORMAL;2015-07-31;2019-07-01;2020-06-30
FIP;07.672.313/0001-35;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES VOLLUTO MULTIESTRATÉGIA INVESTIMENTO NO EXTERIOR;2006-03-13;2006-05-12;;EM FUNCIONAMENTO NORMAL;2006-03-14;2020-01-01;2020-12-31
FIP;10.941.829/0001-42;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES VOTORANTIM AGEM ELIS;2010-12-07;2011-01-03;2011-09-22;CANCELADA;2011-09-22;2011-10-01;2012-09-30
FIP;10.941.836/0001-44;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES VOTORANTIM AGEM EMC;2010-12-07;2011-01-03;2011-09-22;CANCELADA;2011-09-22;2011-10-01;2012-09-30
FIP;10.941.791/0001-08;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES VOTORANTIM AGEM MM;2010-12-07;2011-01-03;2011-09-22;CANCELADA;2011-09-22;2011-10-01;2012-09-30
FIP;10.941.811/0001-40;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES VOTORANTIM AGEM PM;2010-12-07;2011-01-03;2011-09-22;CANCELADA;2011-09-22;2011-10-01;2012-09-30
FIP;13.633.915/0001-86;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES VOTORANTIM CELTA MULTIESTRATÉGIA;2011-05-17;2011-06-07;;EM FUNCIONAMENTO NORMAL;2011-06-06;2020-03-01;2021-02-28
FIP;20.175.890/0001-80;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES VOTORANTIM VITACON FARIA LIMA I;2014-11-14;2014-04-22;2017-07-13;CANCELADA;2017-07-13;;
FIP;20.040.062/0001-34;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES VOTORANTIM VITACON FARIA LIMA II;2014-04-17;2014-04-27;2019-03-08;CANCELADA;2019-03-08;;
FIP;14.037.376/0001-85;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES VP MULTIESTRATÉGIA;2011-08-02;2011-08-24;;EM FUNCIONAMENTO NORMAL;2011-12-13;2020-01-01;2020-12-31
FIP;14.851.634/0001-62;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES VRC CONSUMO 8;2012-02-27;2012-02-28;2014-11-14;CANCELADA;2014-11-14;2019-05-01;2020-04-30
FIP;14.969.881/0001-68;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES VRC17;2012-02-03;2012-02-28;2014-06-30;CANCELADA;2014-06-30;2019-05-01;2020-04-30
FIP;12.287.906/0001-18;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES WAREHOUSE MULTIESTRATÉGIA INVESTIMENTO NO EXTERIOR;2011-09-20;2012-06-15;;EM FUNCIONAMENTO NORMAL;2011-09-23;2020-03-01;2021-02-28
FIP;11.596.794/0001-14;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES ZARAGOZA;2010-11-09;2010-12-03;2015-10-02;CANCELADA;2015-10-02;2019-01-01;2019-12-31
FIP;13.977.989/0001-30;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES ZEST PAR - MULTIESTRATÉGIA;2011-07-21;2011-08-02;;EM FUNCIONAMENTO NORMAL;2011-09-09;2020-03-01;2021-02-28
FIP;20.732.967/0001-75;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES- BRAZIL AGRICULTURAL LAND INVESTORS FUND ( BALIF );2014-09-04;2014-07-25;2015-01-28;CANCELADA;2015-01-28;;
FIP;19.932.034/0001-42;FUNDO DE INVESTIMENTO EM PARTIPAÇÕES EM INFRAESTRUTURA VOTORANTIM SANEAMENTO;2014-04-08;2014-04-08;2017-03-09;CANCELADA;2017-03-09;2019-03-01;2020-02-29
FIP;20.019.120/0001-48;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII 4KIDS;2014-04-16;2014-04-29;2018-09-12;CANCELADA;2018-09-12;2019-03-01;2020-02-29
FIP;26.314.437/0001-93;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII RBR DESENVOLVIMENTO;2016-10-13;2016-10-04;2018-10-26;CANCELADA;2018-10-26;2019-03-01;2020-02-29
FIP;07.792.436/0001-00;FUNDO DE INVESTIMENTO MULTIMERCADO ENERGIA 114;2006-04-17;2006-04-17;2012-09-11;CANCELADA;2012-09-11;2019-07-01;2020-06-30
FIP;22.868.413/0001-25;FUNDO DE INVESTIMENTO MULTIMERCADO GULF CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2015-07-20;2015-07-15;2015-09-08;CANCELADA;2015-09-08;2019-01-01;2019-12-31
FIP;10.370.023/0001-41;FUNDO DE INVESTIMENTO MULTIMERCADO PROGRESSO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2008-10-02;2008-10-09;2014-08-01;CANCELADA;2014-08-01;2019-01-01;2019-12-31
FIP;13.695.971/0001-45;FUNDO DE INVESTIMENTOS EM PARTICIPAÇÕES MEZANINO ÓLEO E GÁS INFRAESTRUTURA;2011-11-09;2011-11-25;2015-07-05;CANCELADA;2015-07-05;;
FIP;09.022.420/0001-43;FUNDO DE INVESTIMENTOS EM PARTICIPAÇÕES MULTIESTRATÉGIA - BRASIL EMPREENDIMENTOS;2007-09-14;2007-09-14;2017-12-22;CANCELADA;2017-12-22;2019-01-01;2019-12-31
FIP;14.977.614/0001-32;FUNDO DE INVESTIMENTOS EM PARTICIPAÇÕES MULTIESTRATÉGIA SITUS;2012-03-08;2012-03-09;;LIQUIDAÇÃO;2019-08-27;2020-03-01;2021-02-28
FIP;17.274.654/0001-06;FUNDO DE INVESTIMENTOS EM PARTICIPAÇÕES ORDEM - MULTIESTRATEGIA INVESTIMENTO NO EXTERIOR;2012-12-17;2012-12-05;;EM FUNCIONAMENTO NORMAL;2013-05-28;2020-01-01;2020-12-31
FIP;16.616.420/0001-37;FUNDO DE INVESTMENTO EM PARTICIPAÇÕES OAK;2012-10-05;2012-10-16;2017-10-24;CANCELADA;2017-10-24;;
FIP;10.299.973/0001-27;Fundo de Serviços Logisticos para o Brasil Fundo de Investimento em Participações Multiestratégia;2008-08-29;2008-09-03;;EM FUNCIONAMENTO NORMAL;2009-07-01;2020-01-01;2020-12-31
FIP;08.078.234/0001-63;FUNDO DE TERCEIRIZAÇÃO DE SERVIÇOS PARA O BRASIL FIP;2007-07-13;2007-07-17;2011-02-24;CANCELADA;2011-02-24;2019-01-01;2019-12-31
FIP;27.635.326/0001-41;FUNDO E FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2018-05-21;2018-03-20;2019-04-29;CANCELADA;2019-04-29;;
FIP;22.544.448/0001-09;FUNDO FTSC 1 FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES;2015-05-28;2015-06-30;;EM FUNCIONAMENTO NORMAL;2015-08-24;2020-01-01;2020-12-31
FIP;11.809.604/0001-08;FUNDO GULF II DE INVESTIMENTO EM PARTICIPAÇÕES;2010-05-18;2010-05-18;2017-08-09;CANCELADA;2017-08-09;2019-03-01;2020-02-29
FIP;11.435.228/0001-20;FUNDO PRIVATE EQUITY PDG DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA;2010-03-22;2010-03-26;2018-08-07;CANCELADA;2018-08-07;2019-03-01;2020-02-29
FIP;09.081.790/0001-51;Fundo Rastreamento de Veiculos para o Brasil Fundo de Investimento em Participações Multiestratégia;2007-09-28;2007-09-28;;EM FUNCIONAMENTO NORMAL;2007-09-28;2020-01-01;2020-12-31
FIP;18.395.725/0001-91;FUNDO RUBI DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2013-08-16;2013-06-10;2019-03-08;CANCELADA;2019-03-08;2019-01-01;2019-12-31
FIP;11.337.965/0001-90;FUNDO SC - FIP CAPITAL SEMENTE INOVAÇÃO;2017-04-05;2010-07-08;;EM FUNCIONAMENTO NORMAL;2017-04-05;2020-01-01;2020-12-31
FIP;08.947.141/0001-28;FUNDO TRIANGULO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2007-07-25;2007-07-30;2017-12-22;CANCELADA;2017-12-22;2019-01-01;2019-12-31
FIP;10.869.379/0001-24;FUNDO VICTORY DE INVESTIMENTOS EM PARTICIPAÇÕES;2009-06-04;2009-06-12;;EM FUNCIONAMENTO NORMAL;2010-01-07;2020-01-01;2020-12-31
FIP;08.605.371/0001-09;FUNDOTEC II  - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM EMPRESAS EMERGENTES INOVADORAS;2017-08-29;2007-09-06;2018-12-28;CANCELADA;2018-12-28;2019-01-01;2019-12-31
FIP;21.796.524/0001-00;FUTURE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - CAPITAL SEMENTE;2015-03-26;2015-04-01;;LIQUIDAÇÃO;2020-02-04;2020-05-01;2021-04-30
FIP;10.338.480/0001-59;G.A. BRASIL FIP;2008-09-26;2008-10-07;2015-10-05;CANCELADA;2015-10-05;2019-01-01;2019-12-31
FIP;13.683.978/0001-47;G.A. BRASIL II FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES;2011-05-26;2011-06-06;2014-07-11;CANCELADA;2014-07-11;2019-04-01;2020-03-31
FIP;14.960.714/0001-56;G.A. BRASIL III FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2012-02-06;2012-03-26;2019-04-09;CANCELADA;2019-04-09;2019-01-01;2019-12-31
FIP;17.305.273/0001-47;G.A. BRASIL IV FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2013-01-18;2014-07-25;2020-03-23;CANCELADA;2020-03-23;2020-01-01;2020-12-31
FIP;20.594.376/0001-89;G.A. BRASIL VI FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2014-07-10;2014-07-25;2018-08-24;CANCELADA;2018-08-24;2019-01-01;2019-12-31
FIP;21.120.650/0001-40;G.A. BRASIL VII FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2014-09-30;2014-10-06;;EM FUNCIONAMENTO NORMAL;2014-10-21;2020-01-01;2020-12-31
FIP;23.466.200/0001-30;G.A. BRASIL VIII FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2015-11-03;2015-11-03;;EM FUNCIONAMENTO NORMAL;2015-12-24;2020-01-01;2020-12-31
FIP;09.412.870/0001-42;G3 BRASIL INVESTOR I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA INVESTIMENTO NO EXTERIOR;2008-04-07;2008-04-07;;EM FUNCIONAMENTO NORMAL;2008-04-08;2020-01-01;2020-12-31
FIP;10.725.204/0001-43;G5 BR INFRA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES;2009-04-16;2009-04-28;2014-08-28;CANCELADA;2014-08-28;2019-03-01;2020-02-29
FIP;20.196.018/0001-18;G5 BR INFRA III FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2014-07-22;2014-07-21;;LIQUIDAÇÃO;2017-12-22;2020-03-01;2021-02-28
FIP;32.696.877/0001-55;G5 FINTECH FEEDER FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA INVESTIMENTO NO EXTERIOR;2019-02-25;2019-02-18;;EM FUNCIONAMENTO NORMAL;2019-11-11;2020-04-01;2021-03-31
FIP;24.915.689/0001-42;G5 FINTECH FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA INVESTIMENTO NO EXTERIOR;2016-06-30;2016-05-05;;EM FUNCIONAMENTO NORMAL;2019-02-28;2020-04-01;2021-03-31
FIP;11.938.979/0001-60;G5 LABEL - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EMPRESAS EMERGENTES;2010-05-18;2010-06-08;;EM FUNCIONAMENTO NORMAL;2010-10-27;2020-03-01;2021-02-28
FIP;21.547.019/0001-22;G5 MALL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES;2014-12-12;2014-12-19;;INCORPORAÇÃO;2016-05-19;2019-10-01;2020-09-30
FIP;21.593.672/0001-28;G5 MALL2 FUNDO EM INVESTIMENTO EM PARTICIPAÇÕES;2015-01-12;2015-01-15;2016-02-05;CANCELADA;2016-02-05;2018-10-01;2019-09-30
